-0.803689|11.609444
-0.803689|11.609444
-1.831239|-78.183406
-1.831239|-78.183406
-13.133897|27.849332
-13.133897|27.849332
-13.133897|27.849332
-13.133897|27.849332
-13.133897|27.849332
-13.133897|27.849332
-13.133897|27.849332
-13.133897|27.849332
-13.133897|27.849332
-13.133897|27.849332
-13.133897|27.849332
-13.133897|27.849332
-13.133897|27.849332
-13.133897|27.849332
-19.015438|29.154857
-19.015438|29.154857
-18.766947|46.869107
-18.766947|46.869107
-18.766947|46.869107
-18.766947|46.869107
-18.766947|46.869107
-18.766947|46.869107
-18.766947|46.869107
-18.766947|46.869107
-18.766947|46.869107
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
-25.274398|133.775136
55.378051|-3.435973
61.52401|105.318756
58.595272|25.013607
40.463667|-3.74922
46.227638|2.213749
37.09024|-95.712891
46.818188|8.227512
51.919438|19.145136
58.595272|25.013607
51.165691|10.451526
-3.373056|29.918886
-3.373056|29.918886
-19.015438|29.154857
-30.559482|22.937506
-30.559482|22.937506
-30.559482|22.937506
-30.559482|22.937506
-40.900557|174.885971
-40.900557|174.885971
-40.900557|174.885971
-40.900557|174.885971
-6.369028|34.888822
0.18636|6.613081
12.565679|104.990963
14.058324|108.277199
15.870032|100.992541
15.870032|100.992541
15.870032|100.992541
15.870032|100.992541
15.870032|100.992541
15.870032|100.992541
15.870032|100.992541
15.870032|100.992541
15.870032|100.992541
15.870032|100.992541
15.870032|100.992541
15.870032|100.992541
15.870032|100.992541
15.870032|100.992541
15.870032|100.992541
15.870032|100.992541
15.870032|100.992541
15.870032|100.992541
15.870032|100.992541
15.870032|100.992541
15.870032|100.992541
35.86166|104.195397
15.870032|100.992541
35.86166|104.195397
17.189877|-88.49765
18.220833|-66.590149
20.593684|78.96288
20.593684|78.96288
20.593684|78.96288
20.593684|78.96288
23.634501|-102.552784
23.634501|-102.552784
23.634501|-102.552784
23.634501|-102.552784
23.634501|-102.552784
23.634501|-102.552784
23.634501|-102.552784
23.634501|-102.552784
23.634501|-102.552784
23.634501|-102.552784
23.634501|-102.552784
23.634501|-102.552784
23.634501|-102.552784
23.634501|-102.552784
23.634501|-102.552784
23.634501|-102.552784
23.634501|-102.552784
23.634501|-102.552784
23.634501|-102.552784
23.634501|-102.552784
23.634501|-102.552784
23.634501|-102.552784
23.634501|-102.552784
23.634501|-102.552784
23.634501|-102.552784
23.634501|-102.552784
23.634501|-102.552784
23.634501|-102.552784
23.634501|-102.552784
23.634501|-102.552784
23.634501|-102.552784
23.634501|-102.552784
23.634501|-102.552784
36.204824|138.252924
23.634501|-102.552784
37.09024|-95.712891
23.69781|120.960515
28.394857|84.124008
28.394857|84.124008
28.394857|84.124008
28.394857|84.124008
28.394857|84.124008
30.375321|69.345116
30.375321|69.345116
30.375321|69.345116
32.427908|53.688046
32.427908|53.688046
32.427908|53.688046
32.427908|53.688046
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
35.86166|104.195397
